"response","time_taken","conf_level","choice_reason","sample_size","p_value","age","academic_study","gender","beta","sigma","id","replica","pic"
"FALSE",64,3,"1",300,0,10,3,"Male",3,5,170,3,"plot_turk1_300_3_5_3.png"
"FALSE",45,3,"1",300,0.0295,10,3,"Male",3,12,169,2,"plot_turk1_300_3_12_2.png"
"FALSE",36,3,"1",300,3e-04,10,3,"Male",5,12,169,2,"plot_turk1_300_5_12_2.png"
"FALSE",29,4,"1",100,0.001,2,4,"Female",8,12,7,2,"plot_turk1_100_8_12_2.png"
"FALSE",15,3,"1",100,0,2,4,"Female",10,12,7,1,"plot_turk1_100_10_12_1.png"
"TRUE",19,3,"1",100,0,2,4,"Female",16,12,7,3,"plot_turk1_100_16_12_3.png"
"TRUE",29,3,"1",300,0.0063,2,4,"Female",1,5,7,1,"plot_turk1_300_1_5_1.png"
"FALSE",27,3,"1",300,0.0898,2,4,"Female",1,5,7,2,"plot_turk1_300_1_5_2.png"
"TRUE",27,4,"1",300,0,2,4,"Female",3,5,7,2,"plot_turk1_300_3_5_2.png"
"TRUE",20,3,"1",300,0,2,4,"Female",3,5,7,3,"plot_turk1_300_3_5_3.png"
"FALSE",12,3,"1",300,0.2258,2,4,"Female",3,12,7,3,"plot_turk1_300_3_12_3.png"
"TRUE",18,3,"1",300,0,2,4,"Female",5,12,7,1,"plot_turk1_300_5_12_1.png"
"TRUE",16,3,"1",300,1e-04,2,4,"Female",7,12,7,3,"plot_turk1_300_7_12_3.png"
"FALSE",77,3,"1",100,0.0586,4,2,"Female",3,5,173,3,"plot_turk1_100_3_5_3.png"
"FALSE",31,4,"1",100,0.0248,4,2,"Female",3,12,173,1,"plot_turk1_100_3_12_1.png"
"FALSE",38,2,"1",100,0.6744,4,2,"Female",3,12,173,3,"plot_turk1_100_3_12_3.png"
"FALSE",31,4,"1",100,0.001,4,2,"Female",8,12,173,2,"plot_turk1_100_8_12_2.png"
"TRUE",46,4,"1",100,1e-04,4,2,"Female",10,12,173,2,"plot_turk1_100_10_12_2.png"
"TRUE",33,4,"1",300,0.0063,4,2,"Female",1,5,173,1,"plot_turk1_300_1_5_1.png"
"TRUE",45,2,"1",300,0,4,2,"Female",2,5,173,1,"plot_turk1_300_2_5_1.png"
"TRUE",22,4,"1",300,0,4,2,"Female",5,5,173,1,"plot_turk1_300_5_5_1.png"
"FALSE",36,4,"1",300,0.7854,4,2,"Female",1,12,173,3,"plot_turk1_300_1_12_3.png"
"TRUE",35,4,"1",300,3e-04,4,2,"Female",5,12,173,2,"plot_turk1_300_5_12_2.png"
"FALSE",30,4,"3",100,0.4924,1,1,"Female",0,5,219,2,"plot_turk1_100_0_5_2.png"
"FALSE",51,4,"2",100,1e-04,1,1,"Female",3,5,219,1,"plot_turk1_100_3_5_1.png"
"FALSE",47,4,"2",100,0.1305,1,1,"Female",1,12,219,1,"plot_turk1_100_1_12_1.png"
"FALSE",33,4,"1",100,0.0248,1,1,"Female",3,12,219,1,"plot_turk1_100_3_12_1.png"
"TRUE",37,4,"3",100,0,1,1,"Female",8,12,219,1,"plot_turk1_100_8_12_1.png"
"FALSE",49,3,"1",100,0.001,1,1,"Female",8,12,219,2,"plot_turk1_100_8_12_2.png"
"FALSE",18,4,"1",100,0.0186,1,1,"Female",8,12,219,3,"plot_turk1_100_8_12_3.png"
"FALSE",20,4,"3",100,0.0033,1,1,"Female",10,12,219,3,"plot_turk1_100_10_12_3.png"
"FALSE",87,4,"3",300,0.0063,1,1,"Female",1,5,219,1,"plot_turk1_300_1_5_1.png"
"TRUE",42,4,"2",300,0,1,1,"Female",3,5,219,2,"plot_turk1_300_3_5_2.png"
"TRUE",29,4,"3",300,0,1,1,"Female",10,12,219,2,"plot_turk1_300_10_12_2.png"
"FALSE",76,5,"2",100,0.0586,7,3,"Female",3,5,230,3,"plot_turk1_100_3_5_3.png"
"FALSE",56,4,"123",100,0.1867,7,3,"Female",3,12,230,2,"plot_turk1_100_3_12_2.png"
"TRUE",30,5,"123",100,0.0186,7,3,"Female",8,12,230,3,"plot_turk1_100_8_12_3.png"
"FALSE",53,5,"2",100,0.0033,7,3,"Female",10,12,230,3,"plot_turk1_100_10_12_3.png"
"TRUE",19,5,"123",100,0,7,3,"Female",16,12,230,1,"plot_turk1_100_16_12_1.png"
"FALSE",44,5,"123",300,0.1591,7,3,"Female",0,5,230,1,"plot_turk1_300_0_5_1.png"
"TRUE",33,5,"123",300,0,7,3,"Female",3,5,230,1,"plot_turk1_300_3_5_1.png"
"FALSE",60,4,"123",300,0.0015,7,3,"Female",3,12,230,1,"plot_turk1_300_3_12_1.png"
"TRUE",30,4,"123",300,0,7,3,"Female",5,12,230,1,"plot_turk1_300_5_12_1.png"
"FALSE",74,4,"23",300,3e-04,7,3,"Female",5,12,230,2,"plot_turk1_300_5_12_2.png"
"TRUE",32,5,"1",100,0,3,3,"Male",5,5,150,2,"plot_turk1_100_5_5_2.png"
"TRUE",23,3,"1",100,2e-04,3,3,"Male",5,5,150,3,"plot_turk1_100_5_5_3.png"
"TRUE",37,3,"1",100,0,3,3,"Male",8,5,150,3,"plot_turk1_100_8_5_3.png"
"FALSE",135,2,"2",100,0.1867,3,3,"Male",3,12,150,2,"plot_turk1_100_3_12_2.png"
"TRUE",117,4,"1",100,0,3,3,"Male",8,12,150,1,"plot_turk1_100_8_12_1.png"
"TRUE",224,3,"1",100,0.0186,3,3,"Male",8,12,150,3,"plot_turk1_100_8_12_3.png"
"TRUE",106,3,"1",100,0,3,3,"Male",10,12,150,1,"plot_turk1_100_10_12_1.png"
"FALSE",271,3,"1",300,0.0898,3,3,"Male",1,5,150,2,"plot_turk1_300_1_5_2.png"
"FALSE",126,4,"2",300,6e-04,3,3,"Male",2,5,150,2,"plot_turk1_300_2_5_2.png"
"TRUE",54,5,"1",300,0,3,3,"Male",3,5,150,1,"plot_turk1_300_3_5_1.png"
"FALSE",138,4,"1",300,0.0295,3,3,"Male",3,12,150,2,"plot_turk1_300_3_12_2.png"
"TRUE",35,4,"12",100,0,5,4,"Female",8,5,17,3,"plot_turk1_100_8_5_3.png"
"FALSE",74,5,"1",100,0.1867,5,4,"Female",3,12,17,2,"plot_turk1_100_3_12_2.png"
"FALSE",39,4,"1",100,0.001,5,4,"Female",8,12,17,2,"plot_turk1_100_8_12_2.png"
"FALSE",31,4,"1",300,0.8156,5,4,"Female",0,5,17,3,"plot_turk1_300_0_5_3.png"
"FALSE",96,4,"1",300,0.0898,5,4,"Female",1,5,17,2,"plot_turk1_300_1_5_2.png"
"FALSE",77,4,"1",300,0.4401,5,4,"Female",1,5,17,3,"plot_turk1_300_1_5_3.png"
"TRUE",168,3,"1",300,6e-04,5,4,"Female",2,5,17,2,"plot_turk1_300_2_5_2.png"
"TRUE",122,4,"1",300,0,5,4,"Female",3,5,17,2,"plot_turk1_300_3_5_2.png"
"TRUE",39,4,"1",300,0,5,4,"Female",5,12,17,1,"plot_turk1_300_5_12_1.png"
"TRUE",25,4,"1",300,3e-04,5,4,"Female",5,12,17,2,"plot_turk1_300_5_12_2.png"
"TRUE",33,4,"1",100,1e-04,3,5,"Female",3,5,151,1,"plot_turk1_100_3_5_1.png"
"FALSE",24,5,"1",100,0.0248,3,5,"Female",3,12,151,1,"plot_turk1_100_3_12_1.png"
"FALSE",21,4,"1",100,0.001,3,5,"Female",8,12,151,2,"plot_turk1_100_8_12_2.png"
"TRUE",20,4,"1",100,0,3,5,"Female",10,12,151,1,"plot_turk1_100_10_12_1.png"
"FALSE",19,2,"1",100,0,3,5,"Female",16,12,151,1,"plot_turk1_100_16_12_1.png"
"FALSE",36,4,"1",300,0.1591,3,5,"Female",0,5,151,1,"plot_turk1_300_0_5_1.png"
"FALSE",26,4,"1",300,0.0898,3,5,"Female",1,5,151,2,"plot_turk1_300_1_5_2.png"
"FALSE",23,3,"1",300,0.4401,3,5,"Female",1,5,151,3,"plot_turk1_300_1_5_3.png"
"TRUE",49,5,"1",300,0,3,5,"Female",3,5,151,2,"plot_turk1_300_3_5_2.png"
"FALSE",26,2,"1",300,0.2258,3,5,"Female",3,12,151,3,"plot_turk1_300_3_12_3.png"
"FALSE",28,5,"1",100,0.4924,2,3,"Male",0,5,148,2,"plot_turk1_100_0_5_2.png"
"FALSE",36,3,"2",100,0.6744,2,3,"Male",3,12,148,3,"plot_turk1_100_3_12_3.png"
"TRUE",17,5,"1",100,0,2,3,"Male",10,12,148,1,"plot_turk1_100_10_12_1.png"
"FALSE",23,4,"1",300,0.0898,2,3,"Male",1,5,148,2,"plot_turk1_300_1_5_2.png"
"TRUE",90,4,"1",300,6e-04,2,3,"Male",2,5,148,2,"plot_turk1_300_2_5_2.png"
"TRUE",24,5,"13",300,0,2,3,"Male",3,5,148,2,"plot_turk1_300_3_5_2.png"
"TRUE",25,4,"123",300,0.0295,2,3,"Male",3,12,148,2,"plot_turk1_300_3_12_2.png"
"FALSE",33,3,"12",300,0.2258,2,3,"Male",3,12,148,3,"plot_turk1_300_3_12_3.png"
"TRUE",28,5,"12",300,0,2,3,"Male",5,12,148,1,"plot_turk1_300_5_12_1.png"
"TRUE",11,5,"1",300,0,2,3,"Male",10,12,148,1,"plot_turk1_300_10_12_1.png"
"TRUE",59,3,"1",100,1e-04,4,3,"Female",3,5,192,1,"plot_turk1_100_3_5_1.png"
"FALSE",126,2,"1",100,0.0586,4,3,"Female",3,5,192,3,"plot_turk1_100_3_5_3.png"
"FALSE",88,3,"1",100,0.1867,4,3,"Female",3,12,192,2,"plot_turk1_100_3_12_2.png"
"FALSE",45,3,"1",100,0.001,4,3,"Female",8,12,192,2,"plot_turk1_100_8_12_2.png"
"FALSE",37,2,"1",100,0,4,3,"Female",10,12,192,1,"plot_turk1_100_10_12_1.png"
"FALSE",79,3,"1",300,0.4401,4,3,"Female",1,5,192,3,"plot_turk1_300_1_5_3.png"
"FALSE",97,3,"4",300,0.7854,4,3,"Female",1,12,192,3,"plot_turk1_300_1_12_3.png"
"TRUE",123,3,"1",300,0.0295,4,3,"Female",3,12,192,2,"plot_turk1_300_3_12_2.png"
"TRUE",109,3,"1",300,0.0295,4,3,"Female",3,12,192,2,"plot_turk1_300_3_12_2.png"
"TRUE",88,3,"2",300,0,4,3,"Female",5,12,192,1,"plot_turk1_300_5_12_1.png"
"TRUE",31,2,"4",300,0,4,3,"Female",10,12,192,2,"plot_turk1_300_10_12_2.png"
"FALSE",45,2,"1",100,0.0036,4,5,"Female",3,5,69,2,"plot_turk1_100_3_5_2.png"
"FALSE",41,3,"1",100,0.1305,4,5,"Female",1,12,69,1,"plot_turk1_100_1_12_1.png"
"FALSE",41,1,"1",100,0.0248,4,5,"Female",3,12,69,1,"plot_turk1_100_3_12_1.png"
"FALSE",66,2,"1",100,0.6744,4,5,"Female",3,12,69,3,"plot_turk1_100_3_12_3.png"
"TRUE",27,1,"1",100,0,4,5,"Female",16,12,69,3,"plot_turk1_100_16_12_3.png"
"TRUE",96,4,"1",300,0,4,5,"Female",3,5,69,3,"plot_turk1_300_3_5_3.png"
"FALSE",59,2,"2",300,0.0015,4,5,"Female",3,12,69,1,"plot_turk1_300_3_12_1.png"
"FALSE",64,3,"2",300,0.2258,4,5,"Female",3,12,69,3,"plot_turk1_300_3_12_3.png"
"TRUE",62,2,"2",300,0,4,5,"Female",5,12,69,1,"plot_turk1_300_5_12_1.png"
"TRUE",61,2,"1",300,3e-04,4,5,"Female",5,12,69,2,"plot_turk1_300_5_12_2.png"
"TRUE",42,4,"4",100,0.7501,3,5,"Male",1,5,165,3,"plot_turk1_100_1_5_3.png"
"FALSE",83,1,"1",100,0.0586,3,5,"Male",3,5,165,3,"plot_turk1_100_3_5_3.png"
"TRUE",25,5,"1",100,0,3,5,"Male",8,5,165,3,"plot_turk1_100_8_5_3.png"
"FALSE",35,1,"1",100,0.8414,3,5,"Male",1,12,165,3,"plot_turk1_100_1_12_3.png"
"TRUE",39,4,"4",100,0.6744,3,5,"Male",3,12,165,3,"plot_turk1_100_3_12_3.png"
"FALSE",32,1,"1",100,0.0186,3,5,"Male",8,12,165,3,"plot_turk1_100_8_12_3.png"
"TRUE",28,1,"1",100,1e-04,3,5,"Male",10,12,165,2,"plot_turk1_100_10_12_2.png"
"FALSE",99,4,"4",100,0.0033,3,5,"Male",10,12,165,3,"plot_turk1_100_10_12_3.png"
"FALSE",48,1,"1",100,0.0033,3,5,"Male",10,12,165,3,"plot_turk1_100_10_12_3.png"
"FALSE",455,3,"4",300,0.0063,3,5,"Male",1,5,165,1,"plot_turk1_300_1_5_1.png"
"FALSE",97,1,"2",300,0.0898,3,5,"Male",1,5,165,2,"plot_turk1_300_1_5_2.png"
"TRUE",80,4,"4",300,0.4401,3,5,"Male",1,5,165,3,"plot_turk1_300_1_5_3.png"
"FALSE",69,4,"1",300,0,3,5,"Male",2,5,165,1,"plot_turk1_300_2_5_1.png"
"TRUE",55,3,"4",300,0,3,5,"Male",3,5,165,3,"plot_turk1_300_3_5_3.png"
"TRUE",116,1,"1",300,0,3,5,"Male",3,5,165,3,"plot_turk1_300_3_5_3.png"
"FALSE",16,1,"1",300,0,3,5,"Male",5,5,165,3,"plot_turk1_300_5_5_3.png"
"FALSE",168,1,"1",300,0.0295,3,5,"Male",3,12,165,2,"plot_turk1_300_3_12_2.png"
"TRUE",37,5,"4",300,0,3,5,"Male",5,12,165,1,"plot_turk1_300_5_12_1.png"
"FALSE",168,3,"4",300,3e-04,3,5,"Male",5,12,165,2,"plot_turk1_300_5_12_2.png"
"FALSE",102,1,"2",300,0.0082,3,5,"Male",5,12,165,3,"plot_turk1_300_5_12_3.png"
"TRUE",10,5,"2",100,0,5,3,"Male",5,5,168,2,"plot_turk1_100_5_5_2.png"
"FALSE",11,4,"1",100,0.6744,5,3,"Male",3,12,168,3,"plot_turk1_100_3_12_3.png"
"TRUE",28,3,"1",100,0,5,3,"Male",8,12,168,1,"plot_turk1_100_8_12_1.png"
"FALSE",17,4,"1",100,0,5,3,"Male",10,12,168,1,"plot_turk1_100_10_12_1.png"
"TRUE",28,1,"3",300,0.4401,5,3,"Male",1,5,168,3,"plot_turk1_300_1_5_3.png"
"FALSE",37,1,"1",300,0,5,3,"Male",2,5,168,1,"plot_turk1_300_2_5_1.png"
"TRUE",21,1,"2",300,0,5,3,"Male",3,5,168,3,"plot_turk1_300_3_5_3.png"
"FALSE",46,1,"3",300,0.0295,5,3,"Male",3,12,168,2,"plot_turk1_300_3_12_2.png"
"FALSE",26,1,"3",300,0.0082,5,3,"Male",5,12,168,3,"plot_turk1_300_5_12_3.png"
"TRUE",9,5,"2",300,0,5,3,"Male",10,12,168,1,"plot_turk1_300_10_12_1.png"
"TRUE",50,1,"1",100,1e-04,5,5,"Male",3,5,234,1,"plot_turk1_100_3_5_1.png"
"FALSE",54,1,"1",100,0.4639,5,5,"Male",1,12,234,2,"plot_turk1_100_1_12_2.png"
"TRUE",65,1,"1",100,0.0248,5,5,"Male",3,12,234,1,"plot_turk1_100_3_12_1.png"
"FALSE",62,2,"1",100,0.1867,5,5,"Male",3,12,234,2,"plot_turk1_100_3_12_2.png"
"FALSE",59,1,"1",100,0.6744,5,5,"Male",3,12,234,3,"plot_turk1_100_3_12_3.png"
"FALSE",66,1,"2",100,1e-04,5,5,"Male",10,12,234,2,"plot_turk1_100_10_12_2.png"
"TRUE",71,1,"1",300,0,5,5,"Male",2,5,234,1,"plot_turk1_300_2_5_1.png"
"FALSE",68,1,"1",300,0.2258,5,5,"Male",3,12,234,3,"plot_turk1_300_3_12_3.png"
"TRUE",36,1,"1",300,0,5,5,"Male",5,12,234,1,"plot_turk1_300_5_12_1.png"
"TRUE",26,1,"1",300,0,5,5,"Male",10,12,234,1,"plot_turk1_300_10_12_1.png"
"FALSE",77,2,"1",100,0.3209,2,5,"Male",1,5,141,2,"plot_turk1_100_1_5_2.png"
"FALSE",148,1,"3",100,0.0036,2,5,"Male",3,5,141,2,"plot_turk1_100_3_5_2.png"
"FALSE",61,1,"12",100,0.0248,2,5,"Male",3,12,141,1,"plot_turk1_100_3_12_1.png"
"TRUE",24,1,"1",100,0,2,5,"Male",8,12,141,1,"plot_turk1_100_8_12_1.png"
"TRUE",53,2,"1",100,1e-04,2,5,"Male",10,12,141,2,"plot_turk1_100_10_12_2.png"
"TRUE",36,1,"1",100,0,2,5,"Male",16,12,141,2,"plot_turk1_100_16_12_2.png"
"TRUE",143,2,"1",300,0.0063,2,5,"Male",1,5,141,1,"plot_turk1_300_1_5_1.png"
"FALSE",68,2,"1",300,0.4401,2,5,"Male",1,5,141,3,"plot_turk1_300_1_5_3.png"
"TRUE",65,1,"1",300,0,2,5,"Male",2,5,141,1,"plot_turk1_300_2_5_1.png"
"TRUE",32,2,"1",300,3e-04,2,5,"Male",5,12,141,2,"plot_turk1_300_5_12_2.png"
"FALSE",51,3,"1",100,0.0036,7,2,"Male",3,5,47,2,"plot_turk1_100_3_5_2.png"
"FALSE",38,2,"1",100,0.0248,7,2,"Male",3,12,47,1,"plot_turk1_100_3_12_1.png"
"FALSE",45,3,"1",100,0.0186,7,2,"Male",8,12,47,3,"plot_turk1_100_8_12_3.png"
"TRUE",37,3,"1",100,0,7,2,"Male",16,12,47,1,"plot_turk1_100_16_12_1.png"
"FALSE",36,2,"1",300,0.1591,7,2,"Male",0,5,47,1,"plot_turk1_300_0_5_1.png"
"TRUE",64,2,"1",300,0.0063,7,2,"Male",1,5,47,1,"plot_turk1_300_1_5_1.png"
"TRUE",43,4,"1",300,0,7,2,"Male",3,5,47,1,"plot_turk1_300_3_5_1.png"
"FALSE",27,1,"1",300,0,7,2,"Male",3,5,47,2,"plot_turk1_300_3_5_2.png"
"FALSE",33,3,"1",300,0.2258,7,2,"Male",3,12,47,3,"plot_turk1_300_3_12_3.png"
"TRUE",41,3,"1",300,3e-04,7,2,"Male",5,12,47,2,"plot_turk1_300_5_12_2.png"
"FALSE",53,2,"1",300,0.0082,7,2,"Male",5,12,47,3,"plot_turk1_300_5_12_3.png"
"FALSE",53,2,"1",100,0.0036,2,1,"Male",3,5,175,2,"plot_turk1_100_3_5_2.png"
"FALSE",35,2,"1",100,0.1867,2,1,"Male",3,12,175,2,"plot_turk1_100_3_12_2.png"
"TRUE",17,2,"1",100,0,2,1,"Male",8,12,175,1,"plot_turk1_100_8_12_1.png"
"TRUE",18,2,"1",100,0.001,2,1,"Male",8,12,175,2,"plot_turk1_100_8_12_2.png"
"FALSE",27,3,"1",100,1e-04,2,1,"Male",10,12,175,2,"plot_turk1_100_10_12_2.png"
"FALSE",17,2,"1",100,0,2,1,"Male",16,12,175,3,"plot_turk1_100_16_12_3.png"
"FALSE",26,4,"1",300,0.0898,2,1,"Male",1,5,175,2,"plot_turk1_300_1_5_2.png"
"TRUE",25,2,"1",300,0,2,1,"Male",3,5,175,1,"plot_turk1_300_3_5_1.png"
"TRUE",28,3,"1",300,0.0015,2,1,"Male",3,12,175,1,"plot_turk1_300_3_12_1.png"
"TRUE",23,3,"1",300,0,2,1,"Male",7,12,175,2,"plot_turk1_300_7_12_2.png"
"TRUE",23,4,"1",100,1e-04,8,5,"Male",3,5,195,1,"plot_turk1_100_3_5_1.png"
"FALSE",40,3,"1",100,0.0036,8,5,"Male",3,5,195,2,"plot_turk1_100_3_5_2.png"
"FALSE",37,3,"3",100,0.8414,8,5,"Male",1,12,195,3,"plot_turk1_100_1_12_3.png"
"FALSE",48,4,"1",100,0.001,8,5,"Male",8,12,195,2,"plot_turk1_100_8_12_2.png"
"FALSE",28,3,"1",100,0.0033,8,5,"Male",10,12,195,3,"plot_turk1_100_10_12_3.png"
"FALSE",29,3,"3",300,0.0063,8,5,"Male",1,5,195,1,"plot_turk1_300_1_5_1.png"
"FALSE",31,3,"1",300,0.4401,8,5,"Male",1,5,195,3,"plot_turk1_300_1_5_3.png"
"FALSE",70,3,"3",300,0.0295,8,5,"Male",3,12,195,2,"plot_turk1_300_3_12_2.png"
"TRUE",57,3,"1",300,0,8,5,"Male",5,12,195,1,"plot_turk1_300_5_12_1.png"
"FALSE",32,3,"3",300,0,8,5,"Male",10,12,195,3,"plot_turk1_300_10_12_3.png"
"FALSE",27,4,"1",100,0.0036,3,5,"Female",3,5,18,2,"plot_turk1_100_3_5_2.png"
"FALSE",64,2,"4",100,0.1305,3,5,"Female",1,12,18,1,"plot_turk1_100_1_12_1.png"
"TRUE",38,2,"1",100,0.0248,3,5,"Female",3,12,18,1,"plot_turk1_100_3_12_1.png"
"FALSE",36,1,"1",100,0.1867,3,5,"Female",3,12,18,2,"plot_turk1_100_3_12_2.png"
"FALSE",55,2,"1",100,0.6744,3,5,"Female",3,12,18,3,"plot_turk1_100_3_12_3.png"
"TRUE",67,2,"1",100,0.0186,3,5,"Female",8,12,18,3,"plot_turk1_100_8_12_3.png"
"FALSE",90,1,"1",100,0.0186,3,5,"Female",8,12,18,3,"plot_turk1_100_8_12_3.png"
"FALSE",43,2,"2",300,0.0063,3,5,"Female",1,5,18,1,"plot_turk1_300_1_5_1.png"
"TRUE",34,2,"1",300,6e-04,3,5,"Female",2,5,18,2,"plot_turk1_300_2_5_2.png"
"FALSE",92,4,"1",300,6e-04,3,5,"Female",2,5,18,2,"plot_turk1_300_2_5_2.png"
"FALSE",25,2,"1",300,0,3,5,"Female",3,5,18,3,"plot_turk1_300_3_5_3.png"
"TRUE",21,1,"4",300,0,3,5,"Female",3,5,18,3,"plot_turk1_300_3_5_3.png"
"TRUE",42,1,"1",300,0,3,5,"Female",5,5,18,2,"plot_turk1_300_5_5_2.png"
"FALSE",25,1,"1",300,0.7854,3,5,"Female",1,12,18,3,"plot_turk1_300_1_12_3.png"
"FALSE",15,2,"1",300,0.0015,3,5,"Female",3,12,18,1,"plot_turk1_300_3_12_1.png"
"FALSE",75,2,"1",300,0.0015,3,5,"Female",3,12,18,1,"plot_turk1_300_3_12_1.png"
"FALSE",50,1,"4",300,0.2258,3,5,"Female",3,12,18,3,"plot_turk1_300_3_12_3.png"
"TRUE",26,2,"1",300,3e-04,3,5,"Female",5,12,18,2,"plot_turk1_300_5_12_2.png"
"TRUE",49,2,"3",300,3e-04,3,5,"Female",5,12,18,2,"plot_turk1_300_5_12_2.png"
"FALSE",23,2,"1",300,0.0082,3,5,"Female",5,12,18,3,"plot_turk1_300_5_12_3.png"
"TRUE",15,1,"4",300,0,3,5,"Female",10,12,18,1,"plot_turk1_300_10_12_1.png"
"FALSE",57,5,"4",100,0.4924,8,2,"Female",0,5,140,2,"plot_turk1_100_0_5_2.png"
"TRUE",22,5,"4",100,0,8,2,"Female",8,12,140,1,"plot_turk1_100_8_12_1.png"
"FALSE",106,3,"4",100,0.001,8,2,"Female",8,12,140,2,"plot_turk1_100_8_12_2.png"
"TRUE",114,3,"1",100,0.0186,8,2,"Female",8,12,140,3,"plot_turk1_100_8_12_3.png"
"FALSE",80,3,"1",300,0.0063,8,2,"Female",1,5,140,1,"plot_turk1_300_1_5_1.png"
"FALSE",36,5,"4",300,0.0063,8,2,"Female",1,5,140,1,"plot_turk1_300_1_5_1.png"
"TRUE",53,2,"1",300,6e-04,8,2,"Female",2,5,140,2,"plot_turk1_300_2_5_2.png"
"TRUE",21,2,"1",300,0,8,2,"Female",3,5,140,2,"plot_turk1_300_3_5_2.png"
"FALSE",22,5,"4",300,0,8,2,"Female",5,5,140,2,"plot_turk1_300_5_5_2.png"
"FALSE",88,5,"4",300,0.0295,8,2,"Female",3,12,140,2,"plot_turk1_300_3_12_2.png"
"FALSE",39,2,"1",300,0.0082,8,2,"Female",5,12,140,3,"plot_turk1_300_5_12_3.png"
"TRUE",47,5,"4",300,0,8,2,"Female",7,12,140,2,"plot_turk1_300_7_12_2.png"
"TRUE",23,5,"4",300,0,8,2,"Female",10,12,140,3,"plot_turk1_300_10_12_3.png"
"TRUE",35,5,"1",100,1e-04,2,3,"Male",3,5,225,1,"plot_turk1_100_3_5_1.png"
"FALSE",179,3,"3",100,0.0036,2,3,"Male",3,5,225,2,"plot_turk1_100_3_5_2.png"
"TRUE",32,4,"1",100,0.0248,2,3,"Male",3,12,225,1,"plot_turk1_100_3_12_1.png"
"TRUE",45,4,"2",100,0,2,3,"Male",8,12,225,1,"plot_turk1_100_8_12_1.png"
"TRUE",26,4,"1",100,0,2,3,"Male",10,12,225,1,"plot_turk1_100_10_12_1.png"
"TRUE",50,4,"1",100,1e-04,2,3,"Male",10,12,225,2,"plot_turk1_100_10_12_2.png"
"FALSE",48,4,"1",100,0.0033,2,3,"Male",10,12,225,3,"plot_turk1_100_10_12_3.png"
"FALSE",31,4,"1",300,0.4401,2,3,"Male",1,5,225,3,"plot_turk1_300_1_5_3.png"
"FALSE",34,3,"1",300,0.7854,2,3,"Male",1,12,225,3,"plot_turk1_300_1_12_3.png"
"FALSE",35,4,"2",300,0.0015,2,3,"Male",3,12,225,1,"plot_turk1_300_3_12_1.png"
"TRUE",75,4,"2",300,0,2,3,"Male",5,12,225,1,"plot_turk1_300_5_12_1.png"
"TRUE",17,4,"1",300,0,2,3,"Male",10,12,225,1,"plot_turk1_300_10_12_1.png"
"FALSE",259,3,"1",100,0.1785,2,3,"Male",0,5,147,1,"plot_turk1_100_0_5_1.png"
"FALSE",102,3,"1",100,0.1867,2,3,"Male",3,12,147,2,"plot_turk1_100_3_12_2.png"
"FALSE",43,3,"1",100,0.6744,2,3,"Male",3,12,147,3,"plot_turk1_100_3_12_3.png"
"TRUE",200,3,"1",100,0,2,3,"Male",8,12,147,1,"plot_turk1_100_8_12_1.png"
"TRUE",40,2,"1",100,0,2,3,"Male",16,12,147,3,"plot_turk1_100_16_12_3.png"
"TRUE",172,4,"4",300,0.0898,2,3,"Male",1,5,147,2,"plot_turk1_300_1_5_2.png"
"TRUE",138,3,"1",300,0.0155,2,3,"Male",2,5,147,3,"plot_turk1_300_2_5_3.png"
"TRUE",59,2,"1",300,0,2,3,"Male",3,5,147,1,"plot_turk1_300_3_5_1.png"
"FALSE",183,4,"1",300,0.0295,2,3,"Male",3,12,147,2,"plot_turk1_300_3_12_2.png"
"TRUE",69,3,"12",300,3e-04,2,3,"Male",5,12,147,2,"plot_turk1_300_5_12_2.png"
"FALSE",17,5,"4",100,0.4924,8,4,"Female",0,5,57,2,"plot_turk1_100_0_5_2.png"
"FALSE",96,4,"1",100,1e-04,8,4,"Female",3,5,57,1,"plot_turk1_100_3_5_1.png"
"FALSE",22,5,"3",100,0.0248,8,4,"Female",3,12,57,1,"plot_turk1_100_3_12_1.png"
"FALSE",31,5,"1",100,0.1867,8,4,"Female",3,12,57,2,"plot_turk1_100_3_12_2.png"
"FALSE",46,5,"3",100,0.0186,8,4,"Female",8,12,57,3,"plot_turk1_100_8_12_3.png"
"FALSE",14,5,"1",100,0.0033,8,4,"Female",10,12,57,3,"plot_turk1_100_10_12_3.png"
"FALSE",30,5,"3",300,0.0063,8,4,"Female",1,5,57,1,"plot_turk1_300_1_5_1.png"
"TRUE",37,4,"3",300,0,8,4,"Female",3,5,57,1,"plot_turk1_300_3_5_1.png"
"TRUE",33,5,"4",300,0,8,4,"Female",5,5,57,3,"plot_turk1_300_5_5_3.png"
"FALSE",15,5,"3",300,0.0082,8,4,"Female",5,12,57,3,"plot_turk1_300_5_12_3.png"
"FALSE",11,2,"2",100,0.1785,3,5,"Female",0,5,107,1,"plot_turk1_100_0_5_1.png"
"FALSE",21,3,"1",100,0.6744,3,5,"Female",3,12,107,3,"plot_turk1_100_3_12_3.png"
"TRUE",22,1,"1",100,0,3,5,"Female",8,12,107,1,"plot_turk1_100_8_12_1.png"
"FALSE",26,2,"1",100,0.0186,3,5,"Female",8,12,107,3,"plot_turk1_100_8_12_3.png"
"TRUE",9,2,"1",100,0,3,5,"Female",10,12,107,1,"plot_turk1_100_10_12_1.png"
