"beta","pow","sample_size","sigma","test"
-1.36,0.87953625792578,100,5,"smooth770"
-1.41,0.878772153011709,100,5,"smooth770"
-1.46,0.878079518068048,100,5,"smooth770"
-1.51,0.877541552319315,100,5,"smooth770"
-1.56,0.877099879552763,100,5,"smooth770"
-1.61,0.876702432567119,100,5,"smooth770"
-1.66,0.87634793017263,100,5,"smooth770"
-1.71,0.87603509117954,100,5,"smooth770"
-1.76,0.875762634398098,100,5,"smooth770"
-1.81,0.87552927863855,100,5,"smooth770"
-1.86,0.875333742711144,100,5,"smooth770"
-1.91,0.875174745426124,100,5,"smooth770"
-1.96,0.875051005593738,100,5,"smooth770"
-2.01,0.874961242024232,100,5,"smooth770"
-2.06,0.874904173527853,100,5,"smooth770"
-2.11,0.874878518914848,100,5,"smooth770"
-2.16,0.874882996995462,100,5,"smooth770"
-2.21,0.874916326579944,100,5,"smooth770"
-2.26,NA,100,5,"smooth770"
-2.31,NA,100,5,"smooth770"
-2.36,NA,100,5,"smooth770"
-2.41,NA,100,5,"smooth770"
-2.46,NA,100,5,"smooth770"
0.01,NA,100,5,"smooth771"
0.06,NA,100,5,"smooth771"
0.11,0.884029703641677,100,5,"smooth771"
0.16,0.884498781711014,100,5,"smooth771"
0.21,0.884939413194168,100,5,"smooth771"
0.26,0.885343323570757,100,5,"smooth771"
0.31,0.885702238320403,100,5,"smooth771"
0.36,0.886007882922725,100,5,"smooth771"
0.41,0.886250740250357,100,5,"smooth771"
0.46,0.886391120844543,100,5,"smooth771"
0.51,0.886436568649531,100,5,"smooth771"
0.56,0.886418772028982,100,5,"smooth771"
0.61,0.886369419346556,100,5,"smooth771"
0.66,0.886320198965914,100,5,"smooth771"
0.71,0.886302799250714,100,5,"smooth771"
0.76,0.886350605672146,100,5,"smooth771"
0.81,0.886532913483485,100,5,"smooth771"
0.86,0.886840084594466,100,5,"smooth771"
0.91,0.88722715045715,100,5,"smooth771"
0.96,0.887649142523597,100,5,"smooth771"
1.01,0.888061092245868,100,5,"smooth771"
1.06,0.888418031076024,100,5,"smooth771"
1.11,0.888674990466124,100,5,"smooth771"
1.16,0.88878700186823,100,5,"smooth771"
1.21,0.888709096734402,100,5,"smooth771"
1.26,0.888393480197544,100,5,"smooth771"
1.31,0.887751712501383,100,5,"smooth771"
1.36,0.886878960696962,100,5,"smooth771"
1.41,0.885937745085782,100,5,"smooth771"
1.46,0.885090585969346,100,5,"smooth771"
1.51,0.884491745001533,100,5,"smooth771"
1.56,0.883992527074738,100,5,"smooth771"
1.61,0.883479338433223,100,5,"smooth771"
1.66,0.882953532555432,100,5,"smooth771"
1.71,0.882416462919806,100,5,"smooth771"
1.76,0.88186948300479,100,5,"smooth771"
1.81,0.881313946288827,100,5,"smooth771"
1.86,0.88075120625036,100,5,"smooth771"
1.91,0.88018261636783,100,5,"smooth771"
1.96,0.879609530119684,100,5,"smooth771"
2.01,0.879033300984363,100,5,"smooth771"
2.06,0.87845528244031,100,5,"smooth771"
2.11,0.877876827965969,100,5,"smooth771"
2.16,0.877299291039783,100,5,"smooth771"
2.21,0.876724025140195,100,5,"smooth771"
2.26,NA,100,5,"smooth771"
2.31,NA,100,5,"smooth771"
2.36,NA,100,5,"smooth771"
2.41,NA,100,5,"smooth771"
2.46,NA,100,5,"smooth771"
-0.01,NA,100,5,"smooth771"
-0.06,NA,100,5,"smooth771"
-0.11,0.884029703641677,100,5,"smooth771"
-0.16,0.884498781711014,100,5,"smooth771"
-0.21,0.884939413194168,100,5,"smooth771"
-0.26,0.885343323570757,100,5,"smooth771"
-0.31,0.885702238320403,100,5,"smooth771"
-0.36,0.886007882922725,100,5,"smooth771"
-0.41,0.886250740250357,100,5,"smooth771"
-0.46,0.886391120844543,100,5,"smooth771"
-0.51,0.886436568649531,100,5,"smooth771"
-0.56,0.886418772028982,100,5,"smooth771"
-0.61,0.886369419346556,100,5,"smooth771"
-0.66,0.886320198965914,100,5,"smooth771"
-0.71,0.886302799250714,100,5,"smooth771"
-0.76,0.886350605672146,100,5,"smooth771"
-0.81,0.886532913483485,100,5,"smooth771"
-0.86,0.886840084594466,100,5,"smooth771"
-0.91,0.88722715045715,100,5,"smooth771"
-0.96,0.887649142523597,100,5,"smooth771"
-1.01,0.888061092245868,100,5,"smooth771"
-1.06,0.888418031076024,100,5,"smooth771"
-1.11,0.888674990466124,100,5,"smooth771"
-1.16,0.88878700186823,100,5,"smooth771"
-1.21,0.888709096734402,100,5,"smooth771"
-1.26,0.888393480197544,100,5,"smooth771"
-1.31,0.887751712501383,100,5,"smooth771"
-1.36,0.886878960696962,100,5,"smooth771"
-1.41,0.885937745085782,100,5,"smooth771"
-1.46,0.885090585969346,100,5,"smooth771"
-1.51,0.884491745001533,100,5,"smooth771"
-1.56,0.883992527074738,100,5,"smooth771"
-1.61,0.883479338433223,100,5,"smooth771"
-1.66,0.882953532555432,100,5,"smooth771"
-1.71,0.882416462919806,100,5,"smooth771"
-1.76,0.88186948300479,100,5,"smooth771"
-1.81,0.881313946288827,100,5,"smooth771"
-1.86,0.88075120625036,100,5,"smooth771"
-1.91,0.88018261636783,100,5,"smooth771"
-1.96,0.879609530119684,100,5,"smooth771"
-2.01,0.879033300984363,100,5,"smooth771"
-2.06,0.87845528244031,100,5,"smooth771"
-2.11,0.877876827965969,100,5,"smooth771"
-2.16,0.877299291039783,100,5,"smooth771"
-2.21,0.876724025140195,100,5,"smooth771"
-2.26,NA,100,5,"smooth771"
-2.31,NA,100,5,"smooth771"
-2.36,NA,100,5,"smooth771"
-2.41,NA,100,5,"smooth771"
-2.46,NA,100,5,"smooth771"
0.01,NA,100,5,"smooth772"
0.06,NA,100,5,"smooth772"
0.11,0.911963753872918,100,5,"smooth772"
0.16,0.909912655582722,100,5,"smooth772"
0.21,0.90790827160206,100,5,"smooth772"
0.26,0.90594117653258,100,5,"smooth772"
0.31,0.90400194497593,100,5,"smooth772"
0.36,0.902081151533757,100,5,"smooth772"
0.41,0.900167310644281,100,5,"smooth772"
0.46,0.898196670847969,100,5,"smooth772"
0.51,0.896177687200554,100,5,"smooth772"
0.56,0.894157848186822,100,5,"smooth772"
0.61,0.89218464229156,100,5,"smooth772"
0.66,0.890305557999554,100,5,"smooth772"
0.71,0.88856808379559,100,5,"smooth772"
0.76,0.887015734219995,100,5,"smooth772"
0.81,0.885555579976292,100,5,"smooth772"
0.86,0.884136993096681,100,5,"smooth772"
0.91,0.882768805340712,100,5,"smooth772"
0.96,0.881459848467933,100,5,"smooth772"
1.01,0.880218954237892,100,5,"smooth772"
1.06,0.879054954410136,100,5,"smooth772"
1.11,0.877976680744216,100,5,"smooth772"
1.16,0.876992964999677,100,5,"smooth772"
1.21,0.876112638936069,100,5,"smooth772"
1.26,0.87533890866116,100,5,"smooth772"
1.31,0.874523704550358,100,5,"smooth772"
1.36,0.87369284367624,100,5,"smooth772"
1.41,0.872974929150783,100,5,"smooth772"
1.46,0.872498564085965,100,5,"smooth772"
1.51,0.872386442190444,100,5,"smooth772"
1.56,0.872540650167263,100,5,"smooth772"
1.61,0.872877967971793,100,5,"smooth772"
1.66,0.87339572330162,100,5,"smooth772"
1.71,0.874091243854331,100,5,"smooth772"
1.76,0.874961857327511,100,5,"smooth772"
1.81,0.876004891418747,100,5,"smooth772"
1.86,0.877217673825624,100,5,"smooth772"
1.91,0.878597532245727,100,5,"smooth772"
1.96,0.880141794376644,100,5,"smooth772"
2.01,0.88184778791596,100,5,"smooth772"
2.06,0.883712840561262,100,5,"smooth772"
2.11,0.885734280010134,100,5,"smooth772"
2.16,0.887909433960163,100,5,"smooth772"
2.21,0.890235630108934,100,5,"smooth772"
2.26,NA,100,5,"smooth772"
2.31,NA,100,5,"smooth772"
2.36,NA,100,5,"smooth772"
2.41,NA,100,5,"smooth772"
2.46,NA,100,5,"smooth772"
-0.01,NA,100,5,"smooth772"
-0.06,NA,100,5,"smooth772"
-0.11,0.911963753872918,100,5,"smooth772"
-0.16,0.909912655582722,100,5,"smooth772"
-0.21,0.90790827160206,100,5,"smooth772"
-0.26,0.90594117653258,100,5,"smooth772"
-0.31,0.90400194497593,100,5,"smooth772"
-0.36,0.902081151533757,100,5,"smooth772"
-0.41,0.900167310644281,100,5,"smooth772"
-0.46,0.898196670847969,100,5,"smooth772"
-0.51,0.896177687200554,100,5,"smooth772"
-0.56,0.894157848186822,100,5,"smooth772"
-0.61,0.89218464229156,100,5,"smooth772"
-0.66,0.890305557999554,100,5,"smooth772"
-0.71,0.88856808379559,100,5,"smooth772"
-0.76,0.887015734219995,100,5,"smooth772"
-0.81,0.885555579976292,100,5,"smooth772"
-0.86,0.884136993096681,100,5,"smooth772"
-0.91,0.882768805340712,100,5,"smooth772"
-0.96,0.881459848467933,100,5,"smooth772"
-1.01,0.880218954237892,100,5,"smooth772"
-1.06,0.879054954410136,100,5,"smooth772"
-1.11,0.877976680744216,100,5,"smooth772"
-1.16,0.876992964999677,100,5,"smooth772"
-1.21,0.876112638936069,100,5,"smooth772"
-1.26,0.87533890866116,100,5,"smooth772"
-1.31,0.874523704550358,100,5,"smooth772"
-1.36,0.87369284367624,100,5,"smooth772"
-1.41,0.872974929150783,100,5,"smooth772"
-1.46,0.872498564085965,100,5,"smooth772"
-1.51,0.872386442190444,100,5,"smooth772"
-1.56,0.872540650167263,100,5,"smooth772"
-1.61,0.872877967971793,100,5,"smooth772"
-1.66,0.87339572330162,100,5,"smooth772"
-1.71,0.874091243854331,100,5,"smooth772"
-1.76,0.874961857327511,100,5,"smooth772"
-1.81,0.876004891418747,100,5,"smooth772"
-1.86,0.877217673825624,100,5,"smooth772"
-1.91,0.878597532245727,100,5,"smooth772"
-1.96,0.880141794376644,100,5,"smooth772"
-2.01,0.88184778791596,100,5,"smooth772"
-2.06,0.883712840561262,100,5,"smooth772"
-2.11,0.885734280010134,100,5,"smooth772"
-2.16,0.887909433960163,100,5,"smooth772"
-2.21,0.890235630108934,100,5,"smooth772"
-2.26,NA,100,5,"smooth772"
-2.31,NA,100,5,"smooth772"
-2.36,NA,100,5,"smooth772"
-2.41,NA,100,5,"smooth772"
-2.46,NA,100,5,"smooth772"
0.01,NA,100,5,"smooth773"
0.06,NA,100,5,"smooth773"
0.11,0.8973441894127,100,5,"smooth773"
0.16,0.89556523144109,100,5,"smooth773"
0.21,0.893823988960885,100,5,"smooth773"
0.26,0.892108198254176,100,5,"smooth773"
0.31,0.890405595603055,100,5,"smooth773"
0.36,0.888703917289612,100,5,"smooth773"
0.41,0.886988480702214,100,5,"smooth773"
0.46,0.885183743982581,100,5,"smooth773"
0.51,0.88330032659226,100,5,"smooth773"
0.56,0.881394903782445,100,5,"smooth773"
0.61,0.879524150804335,100,5,"smooth773"
0.66,0.877744742909126,100,5,"smooth773"
0.71,0.876113355348017,100,5,"smooth773"
0.76,0.874680452576686,100,5,"smooth773"
0.81,0.87329089541878,100,5,"smooth773"
0.86,0.871876458743958,100,5,"smooth773"
0.91,0.870465242072143,100,5,"smooth773"
0.96,0.869085344923256,100,5,"smooth773"
1.01,0.867764866817219,100,5,"smooth773"
1.06,0.866531907273954,100,5,"smooth773"
1.11,0.865414565813383,100,5,"smooth773"
1.16,0.864440941955429,100,5,"smooth773"
1.21,0.863639135220012,100,5,"smooth773"
1.26,0.863029388933578,100,5,"smooth773"
1.31,0.862410260383965,100,5,"smooth773"
1.36,0.861794745230365,100,5,"smooth773"
1.41,0.861334743628788,100,5,"smooth773"
1.46,0.86118215573524,100,5,"smooth773"
1.51,0.861481900153404,100,5,"smooth773"
1.56,0.862118186888001,100,5,"smooth773"
1.61,0.862992376372197,100,5,"smooth773"
1.66,0.864100956576616,100,5,"smooth773"
1.71,0.865440415471884,100,5,"smooth773"
1.76,0.867007241028626,100,5,"smooth773"
1.81,0.868797921217466,100,5,"smooth773"
1.86,0.87080894400903,100,5,"smooth773"
1.91,0.873036797373943,100,5,"smooth773"
1.96,0.87547796928283,100,5,"smooth773"
2.01,0.878128947706315,100,5,"smooth773"
2.06,0.880986220615024,100,5,"smooth773"
2.11,0.884046275979583,100,5,"smooth773"
2.16,0.887305601770615,100,5,"smooth773"
2.21,0.890760685958746,100,5,"smooth773"
2.26,NA,100,5,"smooth773"
2.31,NA,100,5,"smooth773"
2.36,NA,100,5,"smooth773"
2.41,NA,100,5,"smooth773"
2.46,NA,100,5,"smooth773"
-0.01,NA,100,5,"smooth773"
-0.06,NA,100,5,"smooth773"
-0.11,0.8973441894127,100,5,"smooth773"
-0.16,0.89556523144109,100,5,"smooth773"
-0.21,0.893823988960885,100,5,"smooth773"
-0.26,0.892108198254176,100,5,"smooth773"
-0.31,0.890405595603055,100,5,"smooth773"
-0.36,0.888703917289612,100,5,"smooth773"
-0.41,0.886988480702214,100,5,"smooth773"
-0.46,0.885183743982581,100,5,"smooth773"
-0.51,0.88330032659226,100,5,"smooth773"
-0.56,0.881394903782445,100,5,"smooth773"
-0.61,0.879524150804335,100,5,"smooth773"
-0.66,0.877744742909126,100,5,"smooth773"
-0.71,0.876113355348017,100,5,"smooth773"
-0.76,0.874680452576686,100,5,"smooth773"
-0.81,0.87329089541878,100,5,"smooth773"
-0.86,0.871876458743958,100,5,"smooth773"
-0.91,0.870465242072143,100,5,"smooth773"
-0.96,0.869085344923256,100,5,"smooth773"
-1.01,0.867764866817219,100,5,"smooth773"
-1.06,0.866531907273954,100,5,"smooth773"
-1.11,0.865414565813383,100,5,"smooth773"
-1.16,0.864440941955429,100,5,"smooth773"
-1.21,0.863639135220012,100,5,"smooth773"
-1.26,0.863029388933578,100,5,"smooth773"
-1.31,0.862410260383965,100,5,"smooth773"
-1.36,0.861794745230365,100,5,"smooth773"
-1.41,0.861334743628788,100,5,"smooth773"
-1.46,0.86118215573524,100,5,"smooth773"
-1.51,0.861481900153404,100,5,"smooth773"
-1.56,0.862118186888001,100,5,"smooth773"
-1.61,0.862992376372197,100,5,"smooth773"
-1.66,0.864100956576616,100,5,"smooth773"
-1.71,0.865440415471884,100,5,"smooth773"
-1.76,0.867007241028626,100,5,"smooth773"
-1.81,0.868797921217466,100,5,"smooth773"
-1.86,0.87080894400903,100,5,"smooth773"
-1.91,0.873036797373943,100,5,"smooth773"
-1.96,0.87547796928283,100,5,"smooth773"
-2.01,0.878128947706315,100,5,"smooth773"
-2.06,0.880986220615024,100,5,"smooth773"
-2.11,0.884046275979583,100,5,"smooth773"
-2.16,0.887305601770615,100,5,"smooth773"
-2.21,0.890760685958746,100,5,"smooth773"
-2.26,NA,100,5,"smooth773"
-2.31,NA,100,5,"smooth773"
-2.36,NA,100,5,"smooth773"
-2.41,NA,100,5,"smooth773"
-2.46,NA,100,5,"smooth773"
0.01,NA,100,5,"smooth774"
0.06,NA,100,5,"smooth774"
0.11,0.91118746634911,100,5,"smooth774"
0.16,0.907055292165383,100,5,"smooth774"
0.21,0.903093949133447,100,5,"smooth774"
0.26,0.89929700813307,100,5,"smooth774"
0.31,0.895658040044022,100,5,"smooth774"
0.36,0.892170615746074,100,5,"smooth774"
0.41,0.888825869469193,100,5,"smooth774"
0.46,0.88555111865443,100,5,"smooth774"
0.51,0.882353639580062,100,5,"smooth774"
0.56,0.87928598647883,100,5,"smooth774"
0.61,0.876400713583477,100,5,"smooth774"
0.66,0.873750375126747,100,5,"smooth774"
0.71,0.871387525341381,100,5,"smooth774"
0.76,0.869366142555484,100,5,"smooth774"
0.81,0.867758797886328,100,5,"smooth774"
0.86,0.866540412004566,100,5,"smooth774"
0.91,0.86565112971621,100,5,"smooth774"
0.96,0.865031095827273,100,5,"smooth774"
1.01,0.864620455143765,100,5,"smooth774"
1.06,0.864359352471698,100,5,"smooth774"
1.11,0.864187932617084,100,5,"smooth774"
1.16,0.864046340385935,100,5,"smooth774"
1.21,0.86387472058426,100,5,"smooth774"
1.26,0.86361151059876,100,5,"smooth774"
1.31,0.863190618674608,100,5,"smooth774"
1.36,0.862711385049344,100,5,"smooth774"
1.41,0.862322739014695,100,5,"smooth774"
1.46,0.862173609862385,100,5,"smooth774"
1.51,0.862406086247710,100,5,"smooth774"
1.56,0.862907213297014,100,5,"smooth774"
1.61,0.863581937233995,100,5,"smooth774"
1.66,0.86442859083717,100,5,"smooth774"
1.71,0.865445506885051,100,5,"smooth774"
1.76,0.866631018156154,100,5,"smooth774"
1.81,0.867983457428994,100,5,"smooth774"
1.86,0.869501157482086,100,5,"smooth774"
1.91,0.871182451093943,100,5,"smooth774"
1.96,0.87302567104308,100,5,"smooth774"
2.01,0.875029150108013,100,5,"smooth774"
2.06,0.877191221067257,100,5,"smooth774"
2.11,0.879510216699324,100,5,"smooth774"
2.16,0.881984469782731,100,5,"smooth774"
2.21,0.884612313095992,100,5,"smooth774"
2.26,NA,100,5,"smooth774"
2.31,NA,100,5,"smooth774"
2.36,NA,100,5,"smooth774"
2.41,NA,100,5,"smooth774"
2.46,NA,100,5,"smooth774"
-0.01,NA,100,5,"smooth774"
-0.06,NA,100,5,"smooth774"
-0.11,0.91118746634911,100,5,"smooth774"
-0.16,0.907055292165383,100,5,"smooth774"
-0.21,0.903093949133447,100,5,"smooth774"
-0.26,0.89929700813307,100,5,"smooth774"
-0.31,0.895658040044022,100,5,"smooth774"
-0.36,0.892170615746074,100,5,"smooth774"
-0.41,0.888825869469193,100,5,"smooth774"
-0.46,0.88555111865443,100,5,"smooth774"
-0.51,0.882353639580062,100,5,"smooth774"
-0.56,0.87928598647883,100,5,"smooth774"
-0.61,0.876400713583477,100,5,"smooth774"
-0.66,0.873750375126747,100,5,"smooth774"
-0.71,0.871387525341381,100,5,"smooth774"
-0.76,0.869366142555484,100,5,"smooth774"
-0.81,0.867758797886328,100,5,"smooth774"
-0.86,0.866540412004566,100,5,"smooth774"
-0.91,0.86565112971621,100,5,"smooth774"
-0.96,0.865031095827273,100,5,"smooth774"
-1.01,0.864620455143765,100,5,"smooth774"
-1.06,0.864359352471698,100,5,"smooth774"
-1.11,0.864187932617084,100,5,"smooth774"
-1.16,0.864046340385935,100,5,"smooth774"
-1.21,0.86387472058426,100,5,"smooth774"
-1.26,0.86361151059876,100,5,"smooth774"
-1.31,0.863190618674608,100,5,"smooth774"
-1.36,0.862711385049344,100,5,"smooth774"
-1.41,0.862322739014695,100,5,"smooth774"
-1.46,0.862173609862385,100,5,"smooth774"
-1.51,0.862406086247710,100,5,"smooth774"
-1.56,0.862907213297014,100,5,"smooth774"
-1.61,0.863581937233995,100,5,"smooth774"
-1.66,0.86442859083717,100,5,"smooth774"
-1.71,0.865445506885051,100,5,"smooth774"
-1.76,0.866631018156154,100,5,"smooth774"
-1.81,0.867983457428994,100,5,"smooth774"
-1.86,0.869501157482086,100,5,"smooth774"
-1.91,0.871182451093943,100,5,"smooth774"
-1.96,0.87302567104308,100,5,"smooth774"
-2.01,0.875029150108013,100,5,"smooth774"
-2.06,0.877191221067257,100,5,"smooth774"
-2.11,0.879510216699324,100,5,"smooth774"
-2.16,0.881984469782731,100,5,"smooth774"
-2.21,0.884612313095992,100,5,"smooth774"
-2.26,NA,100,5,"smooth774"
-2.31,NA,100,5,"smooth774"
-2.36,NA,100,5,"smooth774"
-2.41,NA,100,5,"smooth774"
-2.46,NA,100,5,"smooth774"
0.01,NA,100,5,"smooth775"
0.06,NA,100,5,"smooth775"
0.11,0.905155527285353,100,5,"smooth775"
0.16,0.902161536192055,100,5,"smooth775"
0.21,0.899271162902389,100,5,"smooth775"
0.26,0.896479740789799,100,5,"smooth775"
0.31,0.893782603227727,100,5,"smooth775"
0.36,0.891175083589616,100,5,"smooth775"
0.41,0.888650431334113,100,5,"smooth775"
0.46,0.886146876322778,100,5,"smooth775"
0.51,0.883669831532239,100,5,"smooth775"
0.56,0.881263237320932,100,5,"smooth775"
0.61,0.878971034047294,100,5,"smooth775"
0.66,0.87683716206976,100,5,"smooth775"
0.71,0.874905561746769,100,5,"smooth775"
0.76,0.873219881196336,100,5,"smooth775"
0.81,0.871796021090017,100,5,"smooth775"
0.86,0.870604772858614,100,5,"smooth775"
0.91,0.869613427889358,100,5,"smooth775"
0.96,0.86878927756948,100,5,"smooth775"
1.01,0.868099613286209,100,5,"smooth775"
1.06,0.867511726426776,100,5,"smooth775"
1.11,0.866992908378411,100,5,"smooth775"
1.16,0.866510450528346,100,5,"smooth775"
1.21,0.866031644263809,100,5,"smooth775"
1.26,0.865522052769132,100,5,"smooth775"
1.31,0.864923283764788,100,5,"smooth775"
1.36,0.864291657999243,100,5,"smooth775"
1.41,0.863725079480201,100,5,"smooth775"
1.46,0.863321452215365,100,5,"smooth775"
1.51,0.863174458473433,100,5,"smooth775"
1.56,0.863218593328337,100,5,"smooth775"
1.61,0.863394538873734,100,5,"smooth775"
1.66,0.863699817673363,100,5,"smooth775"
1.71,0.864131952290962,100,5,"smooth775"
1.76,0.864688465290273,100,5,"smooth775"
1.81,0.865366879235033,100,5,"smooth775"
1.86,0.866164716688983,100,5,"smooth775"
1.91,0.867079500215862,100,5,"smooth775"
1.96,0.868108752379409,100,5,"smooth775"
2.01,0.869249995743364,100,5,"smooth775"
2.06,0.870500752871466,100,5,"smooth775"
2.11,0.871858546327454,100,5,"smooth775"
2.16,0.873320898675068,100,5,"smooth775"
2.21,0.874885332478048,100,5,"smooth775"
2.26,NA,100,5,"smooth775"
2.31,NA,100,5,"smooth775"
2.36,NA,100,5,"smooth775"
2.41,NA,100,5,"smooth775"
2.46,NA,100,5,"smooth775"
-0.01,NA,100,5,"smooth775"
-0.06,NA,100,5,"smooth775"
-0.11,0.905155527285353,100,5,"smooth775"
-0.16,0.902161536192055,100,5,"smooth775"
-0.21,0.899271162902389,100,5,"smooth775"
-0.26,0.896479740789799,100,5,"smooth775"
-0.31,0.893782603227727,100,5,"smooth775"
-0.36,0.891175083589616,100,5,"smooth775"
-0.41,0.888650431334113,100,5,"smooth775"
-0.46,0.886146876322778,100,5,"smooth775"
-0.51,0.883669831532239,100,5,"smooth775"
-0.56,0.881263237320932,100,5,"smooth775"
-0.61,0.878971034047294,100,5,"smooth775"
-0.66,0.87683716206976,100,5,"smooth775"
-0.71,0.874905561746769,100,5,"smooth775"
-0.76,0.873219881196336,100,5,"smooth775"
-0.81,0.871796021090017,100,5,"smooth775"
-0.86,0.870604772858614,100,5,"smooth775"
-0.91,0.869613427889358,100,5,"smooth775"
-0.96,0.86878927756948,100,5,"smooth775"
-1.01,0.868099613286209,100,5,"smooth775"
-1.06,0.867511726426776,100,5,"smooth775"
-1.11,0.866992908378411,100,5,"smooth775"
-1.16,0.866510450528346,100,5,"smooth775"
-1.21,0.866031644263809,100,5,"smooth775"
-1.26,0.865522052769132,100,5,"smooth775"
-1.31,0.864923283764788,100,5,"smooth775"
-1.36,0.864291657999243,100,5,"smooth775"
-1.41,0.863725079480201,100,5,"smooth775"
-1.46,0.863321452215365,100,5,"smooth775"
-1.51,0.863174458473433,100,5,"smooth775"
-1.56,0.863218593328337,100,5,"smooth775"
-1.61,0.863394538873734,100,5,"smooth775"
-1.66,0.863699817673363,100,5,"smooth775"
-1.71,0.864131952290962,100,5,"smooth775"
-1.76,0.864688465290273,100,5,"smooth775"
-1.81,0.865366879235033,100,5,"smooth775"
-1.86,0.866164716688983,100,5,"smooth775"
-1.91,0.867079500215862,100,5,"smooth775"
-1.96,0.868108752379409,100,5,"smooth775"
-2.01,0.869249995743364,100,5,"smooth775"
-2.06,0.870500752871466,100,5,"smooth775"
-2.11,0.871858546327454,100,5,"smooth775"
-2.16,0.873320898675068,100,5,"smooth775"
-2.21,0.874885332478048,100,5,"smooth775"
-2.26,NA,100,5,"smooth775"
-2.31,NA,100,5,"smooth775"
-2.36,NA,100,5,"smooth775"
-2.41,NA,100,5,"smooth775"
-2.46,NA,100,5,"smooth775"
0.01,NA,100,5,"smooth776"
0.06,NA,100,5,"smooth776"
0.11,0.906607002002366,100,5,"smooth776"
0.16,0.905358883719185,100,5,"smooth776"
0.21,0.904107241230964,100,5,"smooth776"
0.26,0.902844253085165,100,5,"smooth776"
0.31,0.90156209782925,100,5,"smooth776"
0.36,0.900252954010681,100,5,"smooth776"
0.41,0.898906987795331,100,5,"smooth776"
0.46,0.897462679007369,100,5,"smooth776"
0.51,0.895927317046134,100,5,"smooth776"
0.56,0.8943460382471,100,5,"smooth776"
